ts,service,region,p50_ms,p95_ms,p99_ms
2026-01-22 23:56:00+00:00,orders-api,us-east,108.99,234.84,420.07
2026-01-22 23:57:00+00:00,orders-api,us-east,107.33,242.47,424.81
2026-01-22 23:58:00+00:00,orders-api,us-east,114.48,231.64,397.27
2026-01-22 23:59:00+00:00,orders-api,us-east,99.55,208.78,376.53
2026-01-23 00:00:00+00:00,orders-api,us-east,109.11,228.36,422.27
2026-01-23 00:01:00+00:00,orders-api,us-east,101.11,213.85,395.21
2026-01-23 00:02:00+00:00,orders-api,us-east,105.32,196.16,397.1
2026-01-23 00:03:00+00:00,orders-api,us-east,101.91,216.91,396.45
2026-01-23 00:04:00+00:00,orders-api,us-east,110.31,233.28,413.07
2026-01-23 00:05:00+00:00,orders-api,us-east,101.08,202.09,422.77
2026-01-23 00:06:00+00:00,orders-api,us-east,107.16,222.29,411.11
2026-01-23 00:07:00+00:00,orders-api,us-east,103.47,233.12,420.56
2026-01-23 00:08:00+00:00,orders-api,us-east,100.34,203.6,464.55
2026-01-23 00:09:00+00:00,orders-api,us-east,114.05,239.53,464.54
2026-01-23 00:10:00+00:00,orders-api,us-east,106.73,214.38,408.2
2026-01-23 00:11:00+00:00,orders-api,us-east,100.05,232.9,415.99
2026-01-23 00:12:00+00:00,orders-api,us-east,105.53,187.46,394.58
2026-01-23 00:13:00+00:00,orders-api,us-east,105.9,201.88,444.96
2026-01-23 00:14:00+00:00,orders-api,us-east,102.92,222.48,415.88
2026-01-23 00:15:00+00:00,orders-api,us-east,106.6,224.31,411.37
2026-01-23 00:16:00+00:00,orders-api,us-east,106.13,192.11,394.11
2026-01-23 00:17:00+00:00,orders-api,us-east,112.9,219.43,414.87
2026-01-23 00:18:00+00:00,orders-api,us-east,105.0,222.25,415.71
2026-01-23 00:19:00+00:00,orders-api,us-east,106.84,208.08,434.57
2026-01-23 00:20:00+00:00,orders-api,us-east,110.65,232.13,408.4
2026-01-23 00:21:00+00:00,orders-api,us-east,98.7,186.13,357.55
2026-01-23 00:22:00+00:00,orders-api,us-east,106.47,209.13,434.17
2026-01-23 00:23:00+00:00,orders-api,us-east,102.4,223.54,412.63
2026-01-23 00:24:00+00:00,orders-api,us-east,108.12,250.13,365.97
2026-01-23 00:25:00+00:00,orders-api,us-east,104.21,203.93,396.82
2026-01-23 00:26:00+00:00,orders-api,us-east,104.92,223.88,346.81
2026-01-23 00:27:00+00:00,orders-api,us-east,107.21,230.29,402.85
2026-01-23 00:28:00+00:00,orders-api,us-east,105.34,212.6,408.93
2026-01-23 00:29:00+00:00,orders-api,us-east,113.74,221.55,461.21
2026-01-23 00:30:00+00:00,orders-api,us-east,108.57,229.89,435.6
2026-01-23 00:31:00+00:00,orders-api,us-east,112.18,229.06,436.98
2026-01-23 00:32:00+00:00,orders-api,us-east,105.6,216.93,361.34
2026-01-23 00:33:00+00:00,orders-api,us-east,109.02,209.53,420.42
2026-01-23 00:34:00+00:00,orders-api,us-east,112.72,217.11,423.23
2026-01-23 00:35:00+00:00,orders-api,us-east,109.26,230.74,407.4
2026-01-23 00:36:00+00:00,orders-api,us-east,103.51,221.13,432.66
2026-01-23 00:37:00+00:00,orders-api,us-east,104.54,229.31,387.92
2026-01-23 00:38:00+00:00,orders-api,us-east,103.45,229.9,419.73
2026-01-23 00:39:00+00:00,orders-api,us-east,116.31,243.59,401.15
2026-01-23 00:40:00+00:00,orders-api,us-east,106.12,200.03,387.4
2026-01-23 00:41:00+00:00,orders-api,us-east,111.23,242.48,428.74
2026-01-23 00:42:00+00:00,orders-api,us-east,111.91,226.02,409.3
2026-01-23 00:43:00+00:00,orders-api,us-east,107.76,230.8,381.73
2026-01-23 00:44:00+00:00,orders-api,us-east,102.4,218.35,393.31
2026-01-23 00:45:00+00:00,orders-api,us-east,103.76,211.99,394.17
2026-01-23 00:46:00+00:00,orders-api,us-east,114.34,240.1,441.88
2026-01-23 00:47:00+00:00,orders-api,us-east,110.33,230.4,433.51
2026-01-23 00:48:00+00:00,orders-api,us-east,111.91,231.47,373.23
2026-01-23 00:49:00+00:00,orders-api,us-east,103.49,223.3,410.07
2026-01-23 00:50:00+00:00,orders-api,us-east,105.21,233.09,366.75
2026-01-23 00:51:00+00:00,orders-api,us-east,109.47,239.35,425.0
2026-01-23 00:52:00+00:00,orders-api,us-east,110.07,237.58,391.02
2026-01-23 00:53:00+00:00,orders-api,us-east,109.7,250.58,429.52
2026-01-23 00:54:00+00:00,orders-api,us-east,108.1,220.38,423.54
2026-01-23 00:55:00+00:00,orders-api,us-east,111.54,225.78,437.3
2026-01-23 00:56:00+00:00,orders-api,us-east,96.28,194.17,418.89
2026-01-23 00:57:00+00:00,orders-api,us-east,103.74,224.28,364.57
2026-01-23 00:58:00+00:00,orders-api,us-east,105.08,217.47,423.82
2026-01-23 00:59:00+00:00,orders-api,us-east,110.46,224.71,416.63
2026-01-23 01:00:00+00:00,orders-api,us-east,101.72,215.77,408.9
2026-01-23 01:01:00+00:00,orders-api,us-east,117.15,238.2,449.95
2026-01-23 01:02:00+00:00,orders-api,us-east,101.62,187.92,334.26
2026-01-23 01:03:00+00:00,orders-api,us-east,113.62,241.9,443.08
2026-01-23 01:04:00+00:00,orders-api,us-east,116.1,261.56,468.12
2026-01-23 01:05:00+00:00,orders-api,us-east,110.69,232.85,424.8
2026-01-23 01:06:00+00:00,orders-api,us-east,103.76,200.26,403.36
2026-01-23 01:07:00+00:00,orders-api,us-east,106.97,233.01,384.75
2026-01-23 01:08:00+00:00,orders-api,us-east,109.51,237.52,383.51
2026-01-23 01:09:00+00:00,orders-api,us-east,99.76,216.85,376.55
2026-01-23 01:10:00+00:00,orders-api,us-east,102.39,231.56,379.68
2026-01-23 01:11:00+00:00,orders-api,us-east,106.4,217.28,375.17
2026-01-23 01:12:00+00:00,orders-api,us-east,108.51,237.21,398.62
2026-01-23 01:13:00+00:00,orders-api,us-east,110.71,233.28,422.04
2026-01-23 01:14:00+00:00,orders-api,us-east,117.03,255.44,452.28
2026-01-23 01:15:00+00:00,orders-api,us-east,97.57,189.88,392.3
2026-01-23 01:16:00+00:00,orders-api,us-east,102.15,223.33,424.13
2026-01-23 01:17:00+00:00,orders-api,us-east,103.36,227.54,397.52
2026-01-23 01:18:00+00:00,orders-api,us-east,108.02,229.56,393.49
2026-01-23 01:19:00+00:00,orders-api,us-east,108.55,231.04,403.01
2026-01-23 01:20:00+00:00,orders-api,us-east,103.13,230.55,413.11
2026-01-23 01:21:00+00:00,orders-api,us-east,109.59,222.04,376.2
2026-01-23 01:22:00+00:00,orders-api,us-east,96.95,174.67,358.65
2026-01-23 01:23:00+00:00,orders-api,us-east,108.25,214.87,402.14
2026-01-23 01:24:00+00:00,orders-api,us-east,108.17,218.52,365.52
2026-01-23 01:25:00+00:00,orders-api,us-east,104.55,238.15,385.51
2026-01-23 01:26:00+00:00,orders-api,us-east,106.19,228.9,376.9
2026-01-23 01:27:00+00:00,orders-api,us-east,104.94,218.05,437.76
2026-01-23 01:28:00+00:00,orders-api,us-east,109.68,248.98,458.75
2026-01-23 01:29:00+00:00,orders-api,us-east,116.49,263.61,421.89
2026-01-23 01:30:00+00:00,orders-api,us-east,101.29,234.16,365.31
2026-01-23 01:31:00+00:00,orders-api,us-east,104.08,223.39,409.4
2026-01-23 01:32:00+00:00,orders-api,us-east,110.8,244.48,391.61
2026-01-23 01:33:00+00:00,orders-api,us-east,106.04,232.65,421.41
2026-01-23 01:34:00+00:00,orders-api,us-east,110.59,243.35,423.28
2026-01-23 01:35:00+00:00,orders-api,us-east,105.3,228.33,387.68
2026-01-23 01:36:00+00:00,orders-api,us-east,110.27,246.96,479.3
2026-01-23 01:37:00+00:00,orders-api,us-east,96.73,201.39,404.24
2026-01-23 01:38:00+00:00,orders-api,us-east,105.42,197.24,361.59
2026-01-23 01:39:00+00:00,orders-api,us-east,118.01,233.18,442.83
2026-01-23 01:40:00+00:00,orders-api,us-east,102.6,203.59,424.28
2026-01-23 01:41:00+00:00,orders-api,us-east,100.38,207.99,394.56
2026-01-23 01:42:00+00:00,orders-api,us-east,106.54,221.72,365.16
2026-01-23 01:43:00+00:00,orders-api,us-east,102.79,220.34,388.35
2026-01-23 01:44:00+00:00,orders-api,us-east,105.69,230.99,399.29
2026-01-23 01:45:00+00:00,orders-api,us-east,113.57,240.75,437.49
2026-01-23 01:46:00+00:00,orders-api,us-east,111.12,229.18,446.5
2026-01-23 01:47:00+00:00,orders-api,us-east,103.18,219.66,421.17
2026-01-23 01:48:00+00:00,orders-api,us-east,118.78,245.76,442.61
2026-01-23 01:49:00+00:00,orders-api,us-east,103.1,224.98,421.83
2026-01-23 01:50:00+00:00,orders-api,us-east,106.4,233.24,388.13
2026-01-23 01:51:00+00:00,orders-api,us-east,112.08,228.06,413.2
2026-01-23 01:52:00+00:00,orders-api,us-east,113.56,236.34,435.19
2026-01-23 01:53:00+00:00,orders-api,us-east,100.92,206.97,404.28
2026-01-23 01:54:00+00:00,orders-api,us-east,102.91,190.76,421.97
2026-01-23 01:55:00+00:00,orders-api,us-east,111.53,236.8,442.41
2026-01-23 01:56:00+00:00,orders-api,us-east,116.99,236.59,491.65
2026-01-23 01:57:00+00:00,orders-api,us-east,106.03,226.36,421.81
2026-01-23 01:58:00+00:00,orders-api,us-east,102.8,223.38,392.31
2026-01-23 01:59:00+00:00,orders-api,us-east,101.37,202.1,385.04
2026-01-23 02:00:00+00:00,orders-api,us-east,112.16,240.29,427.05
2026-01-23 02:01:00+00:00,orders-api,us-east,100.46,200.83,400.66
2026-01-23 02:02:00+00:00,orders-api,us-east,106.5,233.9,379.7
2026-01-23 02:03:00+00:00,orders-api,us-east,107.3,224.47,430.88
2026-01-23 02:04:00+00:00,orders-api,us-east,103.05,215.99,397.57
2026-01-23 02:05:00+00:00,orders-api,us-east,102.32,211.36,426.01
2026-01-23 02:06:00+00:00,orders-api,us-east,112.79,224.12,451.09
2026-01-23 02:07:00+00:00,orders-api,us-east,111.46,249.71,425.13
2026-01-23 02:08:00+00:00,orders-api,us-east,117.55,255.61,431.89
2026-01-23 02:09:00+00:00,orders-api,us-east,108.65,237.38,380.74
2026-01-23 02:10:00+00:00,orders-api,us-east,110.36,244.24,406.84
2026-01-23 02:11:00+00:00,orders-api,us-east,107.13,239.63,417.53
2026-01-23 02:12:00+00:00,orders-api,us-east,107.44,236.0,443.98
2026-01-23 02:13:00+00:00,orders-api,us-east,101.9,214.77,353.1
2026-01-23 02:14:00+00:00,orders-api,us-east,109.28,224.88,388.02
2026-01-23 02:15:00+00:00,orders-api,us-east,106.77,222.77,389.36
2026-01-23 02:16:00+00:00,orders-api,us-east,108.22,242.55,436.98
2026-01-23 02:17:00+00:00,orders-api,us-east,102.31,226.58,404.12
2026-01-23 02:18:00+00:00,orders-api,us-east,113.81,260.82,455.06
2026-01-23 02:19:00+00:00,orders-api,us-east,110.14,250.87,436.91
2026-01-23 02:20:00+00:00,orders-api,us-east,107.96,231.65,399.23
2026-01-23 02:21:00+00:00,orders-api,us-east,107.02,216.63,372.78
2026-01-23 02:22:00+00:00,orders-api,us-east,104.6,212.56,403.47
2026-01-23 02:23:00+00:00,orders-api,us-east,108.65,231.61,422.45
2026-01-23 02:24:00+00:00,orders-api,us-east,117.41,262.86,474.09
2026-01-23 02:25:00+00:00,orders-api,us-east,100.53,211.33,384.31
2026-01-23 02:26:00+00:00,orders-api,us-east,112.22,234.81,385.95
2026-01-23 02:27:00+00:00,orders-api,us-east,113.26,240.18,456.7
2026-01-23 02:28:00+00:00,orders-api,us-east,106.28,221.96,373.2
2026-01-23 02:29:00+00:00,orders-api,us-east,100.09,180.45,373.5
2026-01-23 02:30:00+00:00,orders-api,us-east,111.42,224.35,398.48
2026-01-23 02:31:00+00:00,orders-api,us-east,103.86,233.74,421.48
2026-01-23 02:32:00+00:00,orders-api,us-east,112.43,233.98,454.53
2026-01-23 02:33:00+00:00,orders-api,us-east,101.33,242.12,384.99
2026-01-23 02:34:00+00:00,orders-api,us-east,107.82,224.78,454.76
2026-01-23 02:35:00+00:00,orders-api,us-east,103.48,238.81,396.6
2026-01-23 02:36:00+00:00,orders-api,us-east,115.81,239.89,412.34
2026-01-23 02:37:00+00:00,orders-api,us-east,117.96,257.63,460.77
2026-01-23 02:38:00+00:00,orders-api,us-east,105.09,220.02,414.43
2026-01-23 02:39:00+00:00,orders-api,us-east,107.13,226.51,405.4
2026-01-23 02:40:00+00:00,orders-api,us-east,117.96,232.26,469.49
2026-01-23 02:41:00+00:00,orders-api,us-east,110.48,229.15,385.92
2026-01-23 02:42:00+00:00,orders-api,us-east,107.15,234.85,422.16
2026-01-23 02:43:00+00:00,orders-api,us-east,106.88,245.34,391.55
2026-01-23 02:44:00+00:00,orders-api,us-east,108.23,225.01,384.08
2026-01-23 02:45:00+00:00,orders-api,us-east,106.46,217.4,425.55
2026-01-23 02:46:00+00:00,orders-api,us-east,97.73,228.94,404.88
2026-01-23 02:47:00+00:00,orders-api,us-east,114.77,254.9,473.1
2026-01-23 02:48:00+00:00,orders-api,us-east,110.75,235.55,387.1
2026-01-23 02:49:00+00:00,orders-api,us-east,105.71,210.79,417.58
2026-01-23 02:50:00+00:00,orders-api,us-east,113.74,239.1,425.53
2026-01-23 02:51:00+00:00,orders-api,us-east,101.26,230.4,428.61
2026-01-23 02:52:00+00:00,orders-api,us-east,113.01,241.16,435.36
2026-01-23 02:53:00+00:00,orders-api,us-east,103.12,220.92,377.37
2026-01-23 02:54:00+00:00,orders-api,us-east,106.86,202.49,414.08
2026-01-23 02:55:00+00:00,orders-api,us-east,111.04,210.46,409.88
2026-01-23 02:56:00+00:00,orders-api,us-east,111.2,219.4,435.93
2026-01-23 02:57:00+00:00,orders-api,us-east,104.26,235.68,398.6
2026-01-23 02:58:00+00:00,orders-api,us-east,111.54,224.55,441.89
2026-01-23 02:59:00+00:00,orders-api,us-east,104.65,197.67,358.39
2026-01-23 03:00:00+00:00,orders-api,us-east,104.97,216.0,381.95
2026-01-23 03:01:00+00:00,orders-api,us-east,110.56,195.59,425.31
2026-01-23 03:02:00+00:00,orders-api,us-east,107.51,219.19,459.58
2026-01-23 03:03:00+00:00,orders-api,us-east,108.12,228.09,410.63
2026-01-23 03:04:00+00:00,orders-api,us-east,105.31,229.89,435.98
2026-01-23 03:05:00+00:00,orders-api,us-east,117.91,237.54,456.81
2026-01-23 03:06:00+00:00,orders-api,us-east,114.41,235.42,480.5
2026-01-23 03:07:00+00:00,orders-api,us-east,109.67,235.58,418.4
2026-01-23 03:08:00+00:00,orders-api,us-east,115.15,231.84,445.86
2026-01-23 03:09:00+00:00,orders-api,us-east,104.39,218.48,392.0
2026-01-23 03:10:00+00:00,orders-api,us-east,106.74,225.38,397.71
2026-01-23 03:11:00+00:00,orders-api,us-east,112.65,239.96,414.34
2026-01-23 03:12:00+00:00,orders-api,us-east,106.96,209.57,430.89
2026-01-23 03:13:00+00:00,orders-api,us-east,111.04,253.99,401.13
2026-01-23 03:14:00+00:00,orders-api,us-east,106.63,232.45,373.62
2026-01-23 03:15:00+00:00,orders-api,us-east,111.85,252.39,396.36
2026-01-23 03:16:00+00:00,orders-api,us-east,111.34,208.18,433.05
2026-01-23 03:17:00+00:00,orders-api,us-east,113.68,241.52,463.96
2026-01-23 03:18:00+00:00,orders-api,us-east,114.18,242.65,466.99
2026-01-23 03:19:00+00:00,orders-api,us-east,112.28,261.45,446.23
2026-01-23 03:20:00+00:00,orders-api,us-east,111.52,236.98,412.71
2026-01-23 03:21:00+00:00,orders-api,us-east,103.32,216.0,408.9
2026-01-23 03:22:00+00:00,orders-api,us-east,111.41,230.73,433.48
2026-01-23 03:23:00+00:00,orders-api,us-east,110.24,235.1,440.87
2026-01-23 03:24:00+00:00,orders-api,us-east,99.38,199.03,373.95
2026-01-23 03:25:00+00:00,orders-api,us-east,115.47,218.36,419.52
2026-01-23 03:26:00+00:00,orders-api,us-east,112.76,196.26,413.57
2026-01-23 03:27:00+00:00,orders-api,us-east,103.23,230.24,421.17
2026-01-23 03:28:00+00:00,orders-api,us-east,106.14,239.91,432.15
2026-01-23 03:29:00+00:00,orders-api,us-east,121.76,233.82,500.4
2026-01-23 03:30:00+00:00,orders-api,us-east,117.51,234.25,501.98
2026-01-23 03:31:00+00:00,orders-api,us-east,120.94,250.05,467.09
2026-01-23 03:32:00+00:00,orders-api,us-east,110.49,213.19,420.44
2026-01-23 03:33:00+00:00,orders-api,us-east,103.51,231.32,391.21
2026-01-23 03:34:00+00:00,orders-api,us-east,105.04,213.62,415.26
2026-01-23 03:35:00+00:00,orders-api,us-east,113.16,272.63,383.0
2026-01-23 03:36:00+00:00,orders-api,us-east,121.42,248.44,478.0
2026-01-23 03:37:00+00:00,orders-api,us-east,103.06,233.55,391.16
2026-01-23 03:38:00+00:00,orders-api,us-east,106.25,238.29,394.15
2026-01-23 03:39:00+00:00,orders-api,us-east,107.68,239.31,418.4
2026-01-23 03:40:00+00:00,orders-api,us-east,104.23,233.67,407.57
2026-01-23 03:41:00+00:00,orders-api,us-east,106.25,231.66,408.76
2026-01-23 03:42:00+00:00,orders-api,us-east,106.84,223.45,397.48
2026-01-23 03:43:00+00:00,orders-api,us-east,112.01,243.19,425.73
2026-01-23 03:44:00+00:00,orders-api,us-east,112.94,238.45,459.53
2026-01-23 03:45:00+00:00,orders-api,us-east,111.52,231.89,472.8
2026-01-23 03:46:00+00:00,orders-api,us-east,110.86,218.78,481.36
2026-01-23 03:47:00+00:00,orders-api,us-east,111.16,234.49,419.45
2026-01-23 03:48:00+00:00,orders-api,us-east,110.28,235.98,418.21
2026-01-23 03:49:00+00:00,orders-api,us-east,118.16,243.13,432.96
2026-01-23 03:50:00+00:00,orders-api,us-east,102.32,213.77,423.94
2026-01-23 03:51:00+00:00,orders-api,us-east,116.86,219.7,451.68
2026-01-23 03:52:00+00:00,orders-api,us-east,108.32,225.61,379.95
2026-01-23 03:53:00+00:00,orders-api,us-east,117.02,241.37,388.67
2026-01-23 03:54:00+00:00,orders-api,us-east,115.02,239.56,502.27
2026-01-23 03:55:00+00:00,orders-api,us-east,115.41,241.82,445.3
2026-01-23 03:56:00+00:00,orders-api,us-east,109.95,228.92,395.65
2026-01-23 03:57:00+00:00,orders-api,us-east,105.97,235.55,357.62
2026-01-23 03:58:00+00:00,orders-api,us-east,116.31,242.61,407.02
2026-01-23 03:59:00+00:00,orders-api,us-east,108.89,205.01,375.42
2026-01-23 04:00:00+00:00,orders-api,us-east,118.77,236.8,422.75
2026-01-23 04:01:00+00:00,orders-api,us-east,110.58,190.71,400.79
2026-01-23 04:02:00+00:00,orders-api,us-east,115.89,253.81,390.96
2026-01-23 04:03:00+00:00,orders-api,us-east,107.32,229.15,427.1
2026-01-23 04:04:00+00:00,orders-api,us-east,101.8,205.34,372.71
2026-01-23 04:05:00+00:00,orders-api,us-east,105.68,228.8,387.06
2026-01-23 04:06:00+00:00,orders-api,us-east,108.56,219.53,384.18
2026-01-23 04:07:00+00:00,orders-api,us-east,119.57,257.5,469.0
2026-01-23 04:08:00+00:00,orders-api,us-east,96.06,196.26,340.59
2026-01-23 04:09:00+00:00,orders-api,us-east,110.51,228.35,436.19
2026-01-23 04:10:00+00:00,orders-api,us-east,113.0,238.07,426.0
2026-01-23 04:11:00+00:00,orders-api,us-east,102.34,216.89,385.83
2026-01-23 04:12:00+00:00,orders-api,us-east,110.76,232.47,426.02
2026-01-23 04:13:00+00:00,orders-api,us-east,113.28,220.26,387.68
2026-01-23 04:14:00+00:00,orders-api,us-east,106.44,207.6,388.31
2026-01-23 04:15:00+00:00,orders-api,us-east,108.87,222.12,450.28
2026-01-23 04:16:00+00:00,orders-api,us-east,116.6,239.87,467.01
2026-01-23 04:17:00+00:00,orders-api,us-east,110.22,254.24,408.92
2026-01-23 04:18:00+00:00,orders-api,us-east,106.03,222.31,436.38
2026-01-23 04:19:00+00:00,orders-api,us-east,107.58,226.09,446.21
2026-01-23 04:20:00+00:00,orders-api,us-east,111.01,207.94,444.44
2026-01-23 04:21:00+00:00,orders-api,us-east,119.26,257.3,421.82
2026-01-23 04:22:00+00:00,orders-api,us-east,106.67,208.71,378.5
2026-01-23 04:23:00+00:00,orders-api,us-east,112.82,231.3,435.64
2026-01-23 04:24:00+00:00,orders-api,us-east,112.79,225.23,475.65
2026-01-23 04:25:00+00:00,orders-api,us-east,113.06,233.66,415.7
2026-01-23 04:26:00+00:00,orders-api,us-east,107.21,232.03,413.8
2026-01-23 04:27:00+00:00,orders-api,us-east,107.55,227.88,429.11
2026-01-23 04:28:00+00:00,orders-api,us-east,111.29,228.82,459.37
2026-01-23 04:29:00+00:00,orders-api,us-east,102.26,243.61,410.23
2026-01-23 04:30:00+00:00,orders-api,us-east,106.4,232.37,360.25
2026-01-23 04:31:00+00:00,orders-api,us-east,109.95,212.83,420.51
2026-01-23 04:32:00+00:00,orders-api,us-east,109.29,208.86,449.75
2026-01-23 04:33:00+00:00,orders-api,us-east,113.45,244.06,456.23
2026-01-23 04:34:00+00:00,orders-api,us-east,116.5,228.12,442.4
2026-01-23 04:35:00+00:00,orders-api,us-east,109.02,241.83,467.67
2026-01-23 04:36:00+00:00,orders-api,us-east,112.85,208.81,411.12
2026-01-23 04:37:00+00:00,orders-api,us-east,106.99,244.16,384.37
2026-01-23 04:38:00+00:00,orders-api,us-east,111.54,228.14,440.02
2026-01-23 04:39:00+00:00,orders-api,us-east,111.24,257.79,440.47
2026-01-23 04:40:00+00:00,orders-api,us-east,115.43,240.73,428.06
2026-01-23 04:41:00+00:00,orders-api,us-east,101.15,214.17,349.82
2026-01-23 04:42:00+00:00,orders-api,us-east,114.52,237.68,448.4
2026-01-23 04:43:00+00:00,orders-api,us-east,104.79,219.98,407.06
2026-01-23 04:44:00+00:00,orders-api,us-east,112.79,239.86,445.16
2026-01-23 04:45:00+00:00,orders-api,us-east,111.75,242.57,393.24
2026-01-23 04:46:00+00:00,orders-api,us-east,108.06,229.55,391.36
2026-01-23 04:47:00+00:00,orders-api,us-east,112.69,224.57,442.07
2026-01-23 04:48:00+00:00,orders-api,us-east,114.54,233.92,399.95
2026-01-23 04:49:00+00:00,orders-api,us-east,116.66,234.1,398.25
2026-01-23 04:50:00+00:00,orders-api,us-east,112.07,228.76,474.36
2026-01-23 04:51:00+00:00,orders-api,us-east,103.66,229.65,362.19
2026-01-23 04:52:00+00:00,orders-api,us-east,108.09,233.32,404.71
2026-01-23 04:53:00+00:00,orders-api,us-east,98.35,193.26,370.42
2026-01-23 04:54:00+00:00,orders-api,us-east,112.39,235.71,446.34
2026-01-23 04:55:00+00:00,orders-api,us-east,114.69,216.76,416.1
2026-01-23 04:56:00+00:00,orders-api,us-east,103.84,208.79,382.59
2026-01-23 04:57:00+00:00,orders-api,us-east,109.22,224.07,393.33
2026-01-23 04:58:00+00:00,orders-api,us-east,115.64,246.57,468.59
2026-01-23 04:59:00+00:00,orders-api,us-east,120.16,271.89,459.19
2026-01-23 05:00:00+00:00,orders-api,us-east,109.91,226.67,416.98
2026-01-23 05:01:00+00:00,orders-api,us-east,114.09,240.85,505.6
2026-01-23 05:02:00+00:00,orders-api,us-east,108.87,231.02,416.23
2026-01-23 05:03:00+00:00,orders-api,us-east,111.01,218.82,419.44
2026-01-23 05:04:00+00:00,orders-api,us-east,121.17,227.39,392.09
2026-01-23 05:05:00+00:00,orders-api,us-east,112.02,240.58,439.67
